"No.","Time","Source","Destination","Protocol","Length","Info"
"635","178.145289348","192.168.56.1","10.0.2.15","TCP","60","8000  >  3015 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"636","178.145351000","10.0.2.15","192.168.56.1","TCP","54","3015  >  8000 [RST] Seq=1 Win=0 Len=0"
"637","179.144304675","10.0.2.15","192.168.56.1","TCP","54","3016  >  8000 [SYN] Seq=0 Win=512 Len=0"
"638","179.146065853","192.168.56.1","10.0.2.15","TCP","60","8000  >  3016 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"639","179.146129915","10.0.2.15","192.168.56.1","TCP","54","3016  >  8000 [RST] Seq=1 Win=0 Len=0"
"640","180.145335803","10.0.2.15","192.168.56.1","TCP","54","3017  >  8000 [SYN] Seq=0 Win=512 Len=0"
"641","180.146856522","192.168.56.1","10.0.2.15","TCP","60","8000  >  3017 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"642","180.146916065","10.0.2.15","192.168.56.1","TCP","54","3017  >  8000 [RST] Seq=1 Win=0 Len=0"
"643","181.146224161","10.0.2.15","192.168.56.1","TCP","54","3018  >  8000 [SYN] Seq=0 Win=512 Len=0"
"644","181.146895443","192.168.56.1","10.0.2.15","TCP","60","8000  >  3018 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"645","181.146923931","10.0.2.15","192.168.56.1","TCP","54","3018  >  8000 [RST] Seq=1 Win=0 Len=0"
"646","182.146578895","10.0.2.15","192.168.56.1","TCP","54","3019  >  8000 [SYN] Seq=0 Win=512 Len=0"
"647","182.148160787","192.168.56.1","10.0.2.15","TCP","60","8000  >  3019 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"648","182.148215965","10.0.2.15","192.168.56.1","TCP","54","3019  >  8000 [RST] Seq=1 Win=0 Len=0"
"649","183.147312823","10.0.2.15","192.168.56.1","TCP","54","3020  >  8000 [SYN] Seq=0 Win=512 Len=0"
"650","183.148293399","192.168.56.1","10.0.2.15","TCP","60","8000  >  3020 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"651","183.148337309","10.0.2.15","192.168.56.1","TCP","54","3020  >  8000 [RST] Seq=1 Win=0 Len=0"
"652","183.503085838","10.0.2.15","142.250.182.35","TCP","54","[TCP Keep-Alive] 45922  >  80 [ACK] Seq=413 Ack=703 Win=31590 Len=0"
"653","183.503475110","142.250.182.35","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  45922 [ACK] Seq=703 Ack=414 Win=65535 Len=0"
"654","184.147619623","10.0.2.15","192.168.56.1","TCP","54","3021  >  8000 [SYN] Seq=0 Win=512 Len=0"
"655","184.148570103","192.168.56.1","10.0.2.15","TCP","60","8000  >  3021 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"656","184.148605383","10.0.2.15","192.168.56.1","TCP","54","3021  >  8000 [RST] Seq=1 Win=0 Len=0"
"657","185.147960855","10.0.2.15","192.168.56.1","TCP","54","3022  >  8000 [SYN] Seq=0 Win=512 Len=0"
"658","185.148902213","192.168.56.1","10.0.2.15","TCP","60","8000  >  3022 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"659","185.148947535","10.0.2.15","192.168.56.1","TCP","54","3022  >  8000 [RST] Seq=1 Win=0 Len=0"
"660","186.148297205","10.0.2.15","192.168.56.1","TCP","54","3023  >  8000 [SYN] Seq=0 Win=512 Len=0"
"661","186.149249768","192.168.56.1","10.0.2.15","TCP","60","8000  >  3023 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"662","186.149282581","10.0.2.15","192.168.56.1","TCP","54","3023  >  8000 [RST] Seq=1 Win=0 Len=0"
"663","187.149506948","10.0.2.15","192.168.56.1","TCP","54","3024  >  8000 [SYN] Seq=0 Win=512 Len=0"
"664","187.150737759","192.168.56.1","10.0.2.15","TCP","60","8000  >  3024 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"665","187.150786740","10.0.2.15","192.168.56.1","TCP","54","3024  >  8000 [RST] Seq=1 Win=0 Len=0"
"666","188.150000970","10.0.2.15","192.168.56.1","TCP","54","3025  >  8000 [SYN] Seq=0 Win=512 Len=0"
"667","188.150950973","192.168.56.1","10.0.2.15","TCP","60","8000  >  3025 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"668","188.150992308","10.0.2.15","192.168.56.1","TCP","54","3025  >  8000 [RST] Seq=1 Win=0 Len=0"
"669","189.150438205","10.0.2.15","192.168.56.1","TCP","54","3026  >  8000 [SYN] Seq=0 Win=512 Len=0"
"670","189.151426123","192.168.56.1","10.0.2.15","TCP","60","8000  >  3026 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"671","189.151472348","10.0.2.15","192.168.56.1","TCP","54","3026  >  8000 [RST] Seq=1 Win=0 Len=0"
"672","190.150986131","10.0.2.15","192.168.56.1","TCP","54","3027  >  8000 [SYN] Seq=0 Win=512 Len=0"
"673","190.152209836","192.168.56.1","10.0.2.15","TCP","60","8000  >  3027 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"674","190.152259800","10.0.2.15","192.168.56.1","TCP","54","3027  >  8000 [RST] Seq=1 Win=0 Len=0"
"675","191.151453014","10.0.2.15","192.168.56.1","TCP","54","3028  >  8000 [SYN] Seq=0 Win=512 Len=0"
"676","191.152342709","192.168.56.1","10.0.2.15","TCP","60","8000  >  3028 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"677","191.152384347","10.0.2.15","192.168.56.1","TCP","54","3028  >  8000 [RST] Seq=1 Win=0 Len=0"
"678","192.151765497","10.0.2.15","192.168.56.1","TCP","54","3029  >  8000 [SYN] Seq=0 Win=512 Len=0"
"679","192.152619310","192.168.56.1","10.0.2.15","TCP","60","8000  >  3029 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"680","192.152650216","10.0.2.15","192.168.56.1","TCP","54","3029  >  8000 [RST] Seq=1 Win=0 Len=0"
"681","193.152062657","10.0.2.15","192.168.56.1","TCP","54","3030  >  8000 [SYN] Seq=0 Win=512 Len=0"
"682","193.152942723","192.168.56.1","10.0.2.15","TCP","60","8000  >  3030 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"683","193.152978896","10.0.2.15","192.168.56.1","TCP","54","3030  >  8000 [RST] Seq=1 Win=0 Len=0"
"684","193.743599865","10.0.2.15","142.250.182.35","TCP","54","[TCP Keep-Alive] 45922  >  80 [ACK] Seq=413 Ack=703 Win=31590 Len=0"
"685","193.743890296","142.250.182.35","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  45922 [ACK] Seq=703 Ack=414 Win=65535 Len=0"
"686","194.152660508","10.0.2.15","192.168.56.1","TCP","54","3031  >  8000 [SYN] Seq=0 Win=512 Len=0"
"687","194.153545388","192.168.56.1","10.0.2.15","TCP","60","8000  >  3031 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"688","194.153583268","10.0.2.15","192.168.56.1","TCP","54","3031  >  8000 [RST] Seq=1 Win=0 Len=0"
"689","195.153073810","10.0.2.15","192.168.56.1","TCP","54","3032  >  8000 [SYN] Seq=0 Win=512 Len=0"
"690","195.153619326","192.168.56.1","10.0.2.15","TCP","60","8000  >  3032 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"691","195.153646456","10.0.2.15","192.168.56.1","TCP","54","3032  >  8000 [RST] Seq=1 Win=0 Len=0"
"692","196.153783002","10.0.2.15","192.168.56.1","TCP","54","3033  >  8000 [SYN] Seq=0 Win=512 Len=0"
"693","196.154543564","192.168.56.1","10.0.2.15","TCP","60","8000  >  3033 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"694","196.154611324","10.0.2.15","192.168.56.1","TCP","54","3033  >  8000 [RST] Seq=1 Win=0 Len=0"
"695","197.154458203","10.0.2.15","192.168.56.1","TCP","54","3034  >  8000 [SYN] Seq=0 Win=512 Len=0"
"696","197.155382661","192.168.56.1","10.0.2.15","TCP","60","8000  >  3034 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"697","197.155423022","10.0.2.15","192.168.56.1","TCP","54","3034  >  8000 [RST] Seq=1 Win=0 Len=0"
"698","198.155511887","10.0.2.15","192.168.56.1","TCP","54","3035  >  8000 [SYN] Seq=0 Win=512 Len=0"
"699","198.156140831","192.168.56.1","10.0.2.15","TCP","60","8000  >  3035 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"700","198.156171311","10.0.2.15","192.168.56.1","TCP","54","3035  >  8000 [RST] Seq=1 Win=0 Len=0"
"701","199.155720812","10.0.2.15","192.168.56.1","TCP","54","3036  >  8000 [SYN] Seq=0 Win=512 Len=0"
"702","199.156322583","192.168.56.1","10.0.2.15","TCP","60","8000  >  3036 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"703","199.156348398","10.0.2.15","192.168.56.1","TCP","54","3036  >  8000 [RST] Seq=1 Win=0 Len=0"
"704","200.155955636","10.0.2.15","192.168.56.1","TCP","54","3037  >  8000 [SYN] Seq=0 Win=512 Len=0"
"705","200.156982594","192.168.56.1","10.0.2.15","TCP","60","8000  >  3037 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"706","200.157026607","10.0.2.15","192.168.56.1","TCP","54","3037  >  8000 [RST] Seq=1 Win=0 Len=0"
"707","201.156360718","10.0.2.15","192.168.56.1","TCP","54","3038  >  8000 [SYN] Seq=0 Win=512 Len=0"
"708","201.157363998","192.168.56.1","10.0.2.15","TCP","60","8000  >  3038 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"709","201.157400075","10.0.2.15","192.168.56.1","TCP","54","3038  >  8000 [RST] Seq=1 Win=0 Len=0"
"710","202.157312004","10.0.2.15","192.168.56.1","TCP","54","3039  >  8000 [SYN] Seq=0 Win=512 Len=0"
"711","202.158893242","192.168.56.1","10.0.2.15","TCP","60","8000  >  3039 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"712","202.158958614","10.0.2.15","192.168.56.1","TCP","54","3039  >  8000 [RST] Seq=1 Win=0 Len=0"
"713","203.158438225","10.0.2.15","192.168.56.1","TCP","54","3040  >  8000 [SYN] Seq=0 Win=512 Len=0"
"714","203.159593628","192.168.56.1","10.0.2.15","TCP","60","8000  >  3040 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"715","203.159639462","10.0.2.15","192.168.56.1","TCP","54","3040  >  8000 [RST] Seq=1 Win=0 Len=0"
"716","203.983544095","10.0.2.15","142.250.182.35","TCP","54","[TCP Keep-Alive] 45922  >  80 [ACK] Seq=413 Ack=703 Win=31590 Len=0"
"717","203.984083456","142.250.182.35","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  45922 [ACK] Seq=703 Ack=414 Win=65535 Len=0"
"718","204.159746796","10.0.2.15","192.168.56.1","TCP","54","3041  >  8000 [SYN] Seq=0 Win=512 Len=0"
"719","204.161517807","192.168.56.1","10.0.2.15","TCP","60","8000  >  3041 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"720","204.161583663","10.0.2.15","192.168.56.1","TCP","54","3041  >  8000 [RST] Seq=1 Win=0 Len=0"
"721","205.160936991","10.0.2.15","192.168.56.1","TCP","54","3042  >  8000 [SYN] Seq=0 Win=512 Len=0"
"722","205.162634078","192.168.56.1","10.0.2.15","TCP","60","8000  >  3042 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"723","205.162700149","10.0.2.15","192.168.56.1","TCP","54","3042  >  8000 [RST] Seq=1 Win=0 Len=0"
"724","206.161930830","10.0.2.15","192.168.56.1","TCP","54","3043  >  8000 [SYN] Seq=0 Win=512 Len=0"
"725","206.163747697","192.168.56.1","10.0.2.15","TCP","60","8000  >  3043 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"726","206.163817607","10.0.2.15","192.168.56.1","TCP","54","3043  >  8000 [RST] Seq=1 Win=0 Len=0"
"727","207.162702027","10.0.2.15","192.168.56.1","TCP","54","3044  >  8000 [SYN] Seq=0 Win=512 Len=0"
"728","207.164429377","192.168.56.1","10.0.2.15","TCP","60","8000  >  3044 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"729","207.164491212","10.0.2.15","192.168.56.1","TCP","54","3044  >  8000 [RST] Seq=1 Win=0 Len=0"
"730","208.163518771","10.0.2.15","192.168.56.1","TCP","54","3045  >  8000 [SYN] Seq=0 Win=512 Len=0"
"731","208.165568809","192.168.56.1","10.0.2.15","TCP","60","8000  >  3045 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"732","208.165645324","10.0.2.15","192.168.56.1","TCP","54","3045  >  8000 [RST] Seq=1 Win=0 Len=0"
"733","209.164263416","10.0.2.15","192.168.56.1","TCP","54","3046  >  8000 [SYN] Seq=0 Win=512 Len=0"
"734","209.165809873","192.168.56.1","10.0.2.15","TCP","60","8000  >  3046 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"735","209.165875373","10.0.2.15","192.168.56.1","TCP","54","3046  >  8000 [RST] Seq=1 Win=0 Len=0"
"736","210.165378978","10.0.2.15","192.168.56.1","TCP","54","3047  >  8000 [SYN] Seq=0 Win=512 Len=0"
"737","210.166389953","192.168.56.1","10.0.2.15","TCP","60","8000  >  3047 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"738","210.166436911","10.0.2.15","192.168.56.1","TCP","54","3047  >  8000 [RST] Seq=1 Win=0 Len=0"
"739","211.166175142","10.0.2.15","192.168.56.1","TCP","54","3048  >  8000 [SYN] Seq=0 Win=512 Len=0"
"740","211.167224431","192.168.56.1","10.0.2.15","TCP","60","8000  >  3048 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"741","211.167264123","10.0.2.15","192.168.56.1","TCP","54","3048  >  8000 [RST] Seq=1 Win=0 Len=0"
"742","211.407261472","PCSSystemtec_10:57:19","52:54:00:12:35:02","ARP","42","Who has 10.0.2.2? Tell 10.0.2.15"
"743","211.408200694","52:54:00:12:35:02","PCSSystemtec_10:57:19","ARP","60","10.0.2.2 is at 52:54:00:12:35:02"
"744","212.167075392","10.0.2.15","192.168.56.1","TCP","54","3049  >  8000 [SYN] Seq=0 Win=512 Len=0"
"745","212.167973618","192.168.56.1","10.0.2.15","TCP","60","8000  >  3049 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"746","212.168012139","10.0.2.15","192.168.56.1","TCP","54","3049  >  8000 [RST] Seq=1 Win=0 Len=0"
"747","213.167586354","10.0.2.15","192.168.56.1","TCP","54","3050  >  8000 [SYN] Seq=0 Win=512 Len=0"
"748","213.169082224","192.168.56.1","10.0.2.15","TCP","60","8000  >  3050 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"749","213.169145057","10.0.2.15","192.168.56.1","TCP","54","3050  >  8000 [RST] Seq=1 Win=0 Len=0"
"750","214.168067804","10.0.2.15","192.168.56.1","TCP","54","3051  >  8000 [SYN] Seq=0 Win=512 Len=0"
"751","214.169483019","192.168.56.1","10.0.2.15","TCP","60","8000  >  3051 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"752","214.169533785","10.0.2.15","192.168.56.1","TCP","54","3051  >  8000 [RST] Seq=1 Win=0 Len=0"
"753","214.223172409","10.0.2.15","142.250.182.35","TCP","54","[TCP Keep-Alive] 45922  >  80 [ACK] Seq=413 Ack=703 Win=31590 Len=0"
"754","214.223877952","142.250.182.35","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  45922 [ACK] Seq=703 Ack=414 Win=65535 Len=0"
"755","215.168476067","10.0.2.15","192.168.56.1","TCP","54","3052  >  8000 [SYN] Seq=0 Win=512 Len=0"
"756","215.170137102","192.168.56.1","10.0.2.15","TCP","60","8000  >  3052 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"757","215.170193995","10.0.2.15","192.168.56.1","TCP","54","3052  >  8000 [RST] Seq=1 Win=0 Len=0"
"758","216.169715352","10.0.2.15","192.168.56.1","TCP","54","3053  >  8000 [SYN] Seq=0 Win=512 Len=0"
"759","216.171536154","192.168.56.1","10.0.2.15","TCP","60","8000  >  3053 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"760","216.171592295","10.0.2.15","192.168.56.1","TCP","54","3053  >  8000 [RST] Seq=1 Win=0 Len=0"
"761","217.170693132","10.0.2.15","192.168.56.1","TCP","54","3054  >  8000 [SYN] Seq=0 Win=512 Len=0"
"762","217.172633030","192.168.56.1","10.0.2.15","TCP","60","8000  >  3054 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"763","217.172707392","10.0.2.15","192.168.56.1","TCP","54","3054  >  8000 [RST] Seq=1 Win=0 Len=0"
"764","218.171512205","10.0.2.15","192.168.56.1","TCP","54","3055  >  8000 [SYN] Seq=0 Win=512 Len=0"
"765","218.173021643","192.168.56.1","10.0.2.15","TCP","60","8000  >  3055 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"766","218.173087873","10.0.2.15","192.168.56.1","TCP","54","3055  >  8000 [RST] Seq=1 Win=0 Len=0"
"767","219.172051769","10.0.2.15","192.168.56.1","TCP","54","3056  >  8000 [SYN] Seq=0 Win=512 Len=0"
"768","219.173795124","192.168.56.1","10.0.2.15","TCP","60","8000  >  3056 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"769","219.173859372","10.0.2.15","192.168.56.1","TCP","54","3056  >  8000 [RST] Seq=1 Win=0 Len=0"
"770","220.173550333","10.0.2.15","192.168.56.1","TCP","54","3057  >  8000 [SYN] Seq=0 Win=512 Len=0"
"771","220.174514796","192.168.56.1","10.0.2.15","TCP","60","8000  >  3057 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"772","220.174549656","10.0.2.15","192.168.56.1","TCP","54","3057  >  8000 [RST] Seq=1 Win=0 Len=0"
"773","221.174242969","10.0.2.15","192.168.56.1","TCP","54","3058  >  8000 [SYN] Seq=0 Win=512 Len=0"
"774","221.175803815","192.168.56.1","10.0.2.15","TCP","60","8000  >  3058 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"775","221.175861361","10.0.2.15","192.168.56.1","TCP","54","3058  >  8000 [RST] Seq=1 Win=0 Len=0"
"776","222.175754496","10.0.2.15","192.168.56.1","TCP","54","3059  >  8000 [SYN] Seq=0 Win=512 Len=0"
"777","222.177389135","192.168.56.1","10.0.2.15","TCP","60","8000  >  3059 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"778","222.177452057","10.0.2.15","192.168.56.1","TCP","54","3059  >  8000 [RST] Seq=1 Win=0 Len=0"
"779","223.177049726","10.0.2.15","192.168.56.1","TCP","54","3060  >  8000 [SYN] Seq=0 Win=512 Len=0"
"780","223.178669839","192.168.56.1","10.0.2.15","TCP","60","8000  >  3060 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"781","223.178723849","10.0.2.15","192.168.56.1","TCP","54","3060  >  8000 [RST] Seq=1 Win=0 Len=0"
"782","224.177795847","10.0.2.15","192.168.56.1","TCP","54","3061  >  8000 [SYN] Seq=0 Win=512 Len=0"
"783","224.178646793","192.168.56.1","10.0.2.15","TCP","60","8000  >  3061 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"784","224.178678537","10.0.2.15","192.168.56.1","TCP","54","3061  >  8000 [RST] Seq=1 Win=0 Len=0"
"785","224.463265810","10.0.2.15","142.250.182.35","TCP","54","[TCP Keep-Alive] 45922  >  80 [ACK] Seq=413 Ack=703 Win=31590 Len=0"
"786","224.464176657","142.250.182.35","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  45922 [ACK] Seq=703 Ack=414 Win=65535 Len=0"
"787","225.178433266","10.0.2.15","192.168.56.1","TCP","54","3062  >  8000 [SYN] Seq=0 Win=512 Len=0"
"788","225.179412781","192.168.56.1","10.0.2.15","TCP","60","8000  >  3062 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"789","225.179446724","10.0.2.15","192.168.56.1","TCP","54","3062  >  8000 [RST] Seq=1 Win=0 Len=0"
"790","226.178992464","10.0.2.15","192.168.56.1","TCP","54","3063  >  8000 [SYN] Seq=0 Win=512 Len=0"
"791","226.179894035","192.168.56.1","10.0.2.15","TCP","60","8000  >  3063 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"792","226.179962944","10.0.2.15","192.168.56.1","TCP","54","3063  >  8000 [RST] Seq=1 Win=0 Len=0"
"793","227.183405147","10.0.2.15","192.168.56.1","TCP","54","3064  >  8000 [SYN] Seq=0 Win=512 Len=0"
"794","227.184964490","192.168.56.1","10.0.2.15","TCP","60","8000  >  3064 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"795","227.185088269","10.0.2.15","192.168.56.1","TCP","54","3064  >  8000 [RST] Seq=1 Win=0 Len=0"
"796","228.183875022","10.0.2.15","192.168.56.1","TCP","54","3065  >  8000 [SYN] Seq=0 Win=512 Len=0"
"797","228.184981364","192.168.56.1","10.0.2.15","TCP","60","8000  >  3065 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"798","228.185030207","10.0.2.15","192.168.56.1","TCP","54","3065  >  8000 [RST] Seq=1 Win=0 Len=0"
"799","229.184488944","10.0.2.15","192.168.56.1","TCP","54","3066  >  8000 [SYN] Seq=0 Win=512 Len=0"
"800","229.186198481","192.168.56.1","10.0.2.15","TCP","60","8000  >  3066 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"801","229.186257091","10.0.2.15","192.168.56.1","TCP","54","3066  >  8000 [RST] Seq=1 Win=0 Len=0"
